gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3987701282				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342890				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES				PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber			f0a90871-4951-44be-b9e4-80c2af991f41			Steven R. Hill															PRESENT							mdr_guid: TAES12cb35d6-76f0-400d-b9bc-5f20bd3ed9e9;AccNo: TAES234911																1998				1998																		US	Illinois	LaSalle																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:51:58.303Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:51:58.303Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3987701281				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342887				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES	TAMU			PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality			bea6e035-b045-4009-b6ed-aa8bbe095ed8			Steven R. Hill															PRESENT							mdr_guid: TAMUa1c26899-be88-4195-8895-9a168642c1d7;AccNo: TAMU37883																2006				2006																		US	Illinois	Cass																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:51:59.585Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:51:59.585Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3987648277				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342886				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES	TAMU			PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality			8be0f51f-6a4b-405a-ad05-6504a6b74e9f			Steven R. Hill															PRESENT							mdr_guid: TAMU9a69c827-5abc-4a5a-a45f-23904103d94f;AccNo: TAMU36537																1998				1998																		US	Illinois	Bureau																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:52:00.504Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:52:00.504Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3987596261				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342889				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES	TAMU			PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality			a0c6ff5c-ff07-40ca-9ba3-cac84c7c7e38			Steven R. Hill															PRESENT							mdr_guid: TAMU39af1f70-7ff6-4425-957c-8788bb49e907;AccNo: TAMU36160																2000				2000																		US	Illinois	Champaign																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:52:00.192Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:52:00.192Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3987592268				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342891				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES	TAMU			PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality			b6506821-953c-4653-af27-8b79643d8909			Steven R. Hill															PRESENT							mdr_guid: TAMUc03e57dd-4b4f-4ba8-bb24-cbfc02f62b7a;AccNo: TAMU36170																1997				1997																		US	Illinois	Marshall																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:51:59.306Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:51:59.306Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3987592267				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342888				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES				PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber			9b29a653-2106-47ce-8165-244b13582fd8			Steven R. Hill															PRESENT							mdr_guid: TAES2a00b56d-250f-4476-a831-7de2ddffdad7;AccNo: TAES235289																2000				2000																		US	Illinois	Champaign																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:52:00.182Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:52:00.182Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3987589257				CC_BY_NC_4_0	2020-09-11T15:49:06Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26342885				7f93b3c9-5a83-4ed8-82b2-d041db9e5fd4		TAES	TAMU			PRESERVED_SPECIMEN	field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality			81bf735f-12f1-4667-8fa7-dbab9d417ace			Steven R. Hill															PRESENT							mdr_guid: TAMU84e68aaf-5588-4ea5-b0e7-3f2336d7659e;AccNo: TAMU37887																2006				2006																		US	Illinois	Bureau																																																						74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			df5456b6-e51d-4c6b-966a-24beac9f3348	US	2025-10-02T04:52:00.496Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T04:52:00.496Z	2025-10-02T04:36:34.713Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3970634497				CC_BY_4_0	2025-04-23T02:12:04Z		https://nansh.org/portal/collections/individual/index.php?occid=28870936	University of Vermont			58ab88f3-0034-461c-9c44-9e525c4d360f		VT				PRESERVED_SPECIMEN	field values redacted: recordNumber			7722dd61-e893-4419-b1eb-5a2415dfa7e4	UVMVT299683		S.R. Hill															PRESENT																																													US	Illinois		LaSalle Co.																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			e42c4be9-dc6d-466b-8df2-60ac8c47fadd	US	2025-10-02T02:10:18.629Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T02:10:18.629Z	2025-10-02T02:00:31.626Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3970634470				CC_BY_4_0	2025-04-23T02:12:04Z		https://nansh.org/portal/collections/individual/index.php?occid=28859810	University of Vermont			58ab88f3-0034-461c-9c44-9e525c4d360f		VT				PRESERVED_SPECIMEN	field values redacted: recordNumber			e93539ee-f7b8-421b-bd85-41930aa01543	UVMVT299426		S.R. Hill															PRESENT																																													US	Illinois		Champaign Co.																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			e42c4be9-dc6d-466b-8df2-60ac8c47fadd	US	2025-10-02T02:10:12.789Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-02T02:10:12.789Z	2025-10-02T02:00:31.626Z		false			false	NORTH_AMERICA	NORTH_AMERICA									
3969894809				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921933	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			37c5e0c9-9e40-426d-b09f-d030b8f66754	BRIT685453																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:53:02.095Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:53:02.095Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969894808				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921922	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			31bfbcdf-7639-4059-bf0c-1cc84b2bd37b	BRIT685443																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:54.975Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:54.975Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969855901				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921932	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			270b9dc8-ed22-45ec-b463-42fd0e3284cf	BRIT685452																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:59.139Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:59.139Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969855900				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921929	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			0df16d70-753e-40a2-ba98-9ebd5f691ffe	BRIT685449																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:59.775Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:59.775Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969855899				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921921	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			c7bc8c54-4d43-4e1d-b5e4-84a2c3a179d9	BRIT685442																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:54.623Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:54.623Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969851775				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921931	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			66bb63e1-2569-4351-b966-9c24c025ee49	BRIT685451																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:59.172Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:59.172Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969842724				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921926	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			506670b3-342a-42d8-9ecc-2cddf2920931	BRIT685447																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:59.869Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:59.869Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969756800				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921923	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			9a7f5175-7c2f-48d4-ab58-2cef5ba019d1	BRIT685444																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:54.716Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:54.716Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969662629				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921924	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			cb51e7af-5c59-4e31-8ee9-08b8d385caf1	BRIT685445																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:58.737Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:58.737Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969659862				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921930	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			f0842a89-511a-44fa-ab10-13cb626fb682	BRIT685450																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:58.407Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:58.407Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
3969659861				CC0_1_0	2023-07-16T09:02:03Z		https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=28921927	Botanical Research Institute of Texas			fea81a47-2365-45cc-bef9-b6bbff7457e6		BRIT	BRIT			PRESERVED_SPECIMEN	field values redacted: locality			a887b652-3b3a-4d3c-ac64-5c905f443e6c	BRIT685448																	PRESENT																																																																																																					74866								Boltonia decurrens (Torr. & A.Gray) Wood							Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Boltonia	Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Boltonia	Boltonia			decurrens			SPECIES				ACCEPTED			defb9a47-c1a7-4fb2-9a0b-2da7c5260cad	US	2025-10-03T16:52:59.635Z						TAXON_ID_NOT_FOUND;INSTITUTION_MATCH_FUZZY				false	false	5393595	5393595	6	7707728	220	414	3065	3114418		5393595	Boltonia decurrens	Boltonia decurrens (Torr. & A.Gray) Wood	Boltonia decurrens		DWC_ARCHIVE	2025-10-03T16:52:59.635Z	2025-10-03T16:40:24.472Z					false		NORTH_AMERICA									
