Sample_Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Sample_Species,index,label,MaternalLine,FlowerHead,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Adapted_Longitude,Adapted_Latitude,PC1_variance,PC2_variance,shape_number
Boltonia_354,0.0175174,-0.00221578,9.81501e-4,-0.0112329,-0.0160843,0.00195961,-0.00385917,0.0304567,-2.14062e-4,-9.13365e-4,B. decurrens,354,9-4-10,2011-2618-1,20C,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_355,0.020311,-0.00338433,4.66545e-5,-0.0190539,-0.0307281,0.00502201,0.015495,-0.120866,-8.24666e-4,5.54561e-4,B. decurrens,355,1-4-7,2011-2613-1,24A,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_356,0.0127534,-9.69193e-4,7.98447e-4,0.0025565,0.00497407,1.3639e-4,8.72692e-4,0.00333761,-5.42096e-4,0.00145129,B. decurrens,356,9-3-3,2011-2598-1,S16A,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_357,-0.149957,0.107803,0.047166,-0.0551485,0.0101903,0.0153751,0.00486391,0.0021028,-0.0100137,0.016363,B. decurrens,357,2-6-1,2011-2636-1,7,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_358,0.0121987,4.89924e-5,0.00129801,0.00275953,0.00648351,-2.87987e-4,-0.00214856,0.00726227,-7.85399e-4,5.74874e-4,B. decurrens,358,10-4-6,2011-2620-1,13A,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_359,-0.0015683,0.00405729,0.00135504,0.0733371,0.126101,-0.0224105,-0.00437674,-0.0223953,0.00777995,-0.0529008,B. decurrens,359,2-5-4,2011-2635-1,4,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_360,0.0185413,-5.51589e-4,0.00356806,-0.00844527,-0.0121093,0.00171391,-2.21731e-4,0.0129367,-4.67428e-4,-0.00114533,B. decurrens,360,2-6-9,2011-2598-1,L13B,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_361,0.0181274,-3.6761e-5,0.00309884,-0.00911634,-0.0109106,0.00159983,-0.00117585,0.0149752,-5.54846e-5,-9.19271e-4,B. decurrens,361,9-3-2,2011-2598-1,S16A,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_362,0.0198678,-0.00311526,0.00237163,-0.014776,-0.0208915,0.00226892,-0.00578875,0.0491555,0.00183249,-0.00234868,B. decurrens,362,6-1-8,2011-2629-1,7C,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,-89.4311111,41.045,4.494366810369465,1.7090556653626248,23
Boltonia_363,0.0121484,2.56197e-4,1.55915e-4,0.00188613,0.00376722,-0.00152184,-3.16519e-4,0.00579911,-0.00138542,2.36119e-4,B. decurrens,363,8-6-10,2011-2620-1,10A,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_364,0.0124289,-2.0828e-4,5.86986e-4,0.00313685,0.00493382,-0.00172661,-0.00104527,0.00220517,-0.00157984,0.00179261,B. decurrens,364,11-1-2,2011-2620-1,2C,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_365,0.0196536,-0.00257021,6.3666e-4,-0.0142331,-0.0205908,0.00296473,-0.00588213,0.0482424,0.00183391,-0.00129203,B. decurrens,365,4-2-9,2011-2623-1,18B,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,-89.55849691836283,41.34414603458205,4.494366810369465,1.7090556653626248,23
Boltonia_366,0.0199524,-0.0020721,-5.43097e-4,-0.0194477,-0.0295503,0.00518946,0.0136373,-0.119127,-0.00148908,-1.70807e-5,B. decurrens,366,2-2-9,2011-2644-1,30,Illinois,Tazewell,NA,NA,40.69971137108869,-89.54002817279506,-89.54002817279506,40.69971137108869,4.494366810369465,1.7090556653626248,23
Boltonia_367,0.0182844,-7.60978e-4,0.00293914,-0.00879017,-0.0117513,0.00244994,-0.00147862,0.0118841,-7.30478e-4,-9.54174e-4,B. decurrens,367,3-6-8,2011-2598-1,L14A,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_368,-0.00625326,0.00361202,9.39619e-4,0.0612544,0.0793009,-0.0141499,0.00188924,-0.00650919,-0.00107243,0.0211659,B. decurrens,368,6-4-6,2011-2599-1,7,Illinois,Saint Clair,38.6494444,-90.1161111,38.651507278988504,-90.10298738781108,-90.1161111,38.6494444,4.494366810369465,1.7090556653626248,23
Boltonia_370,0.0186175,-0.00239208,0.00123415,-0.0144253,-0.0189707,0.00247703,-0.00405163,0.0412046,7.3963e-4,-0.00185884,B. decurrens,370,10-1-8,2011-2650-1,11B,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,-89.4583333,40.8852777,4.494366810369465,1.7090556653626248,23
Boltonia_371,0.0160015,-3.39026e-4,7.20693e-4,-0.00568033,-0.0108923,0.00247095,-7.65736e-4,0.00937167,-0.0012411,-3.81859e-4,B. decurrens,371,4-2-1,2011-2659-1,10C,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_372,0.0166773,-0.00177288,0.00233699,-0.0075543,-0.00941889,7.93122e-4,-6.45547e-4,0.00995803,-4.7822e-4,-0.00119373,B. decurrens,372,1-4-11,2011-2659-1,1B,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_373,0.0160413,-0.00185147,0.00185076,-0.00409895,-0.00316349,3.82577e-5,-2.47663e-4,0.00954627,-4.99761e-4,-1.96079e-4,B. decurrens,373,10-6-8,2011-2638-1,28A,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_374,0.0201107,-0.00230368,3.13605e-4,-0.0188209,-0.0303909,0.0055126,0.0136467,-0.114865,-9.83681e-4,-6.53381e-4,B. decurrens,374,1-6-4,2011-2664-1,14,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_375,0.0182853,-0.00237269,0.00169884,-0.0134847,-0.019415,0.00301747,-0.00504447,0.0404119,0.0012127,-7.21431e-4,B. decurrens,375,5-6-4,2011-2629-1,28C,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,-89.4311111,41.045,4.494366810369465,1.7090556653626248,23
Boltonia_376,0.0145615,-0.00156631,0.00114949,-9.71308e-4,9.06249e-4,-6.51656e-4,-0.00110877,0.00735433,-1.72874e-4,-6.25383e-4,B. decurrens,376,10-3-7,2011-2638-1,21C,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_377,0.0157248,-0.00139734,0.00229398,-0.00535091,-0.00576522,0.00119361,7.61586e-4,0.00649915,6.78553e-5,2.70111e-4,B. decurrens,377,2-5-10,2011-2675-1,5A,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,-90.4275,40.0672223,4.494366810369465,1.7090556653626248,23
Boltonia_378,0.0149726,-3.51012e-4,0.00152112,-0.00339659,-0.00412307,0.00108845,-0.00137443,0.010045,4.66429e-4,3.76402e-4,B. decurrens,378,5-1-3,2011-2636-1,18,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_379,0.0152431,-0.00196213,0.00246881,-0.0033395,-0.00434193,8.85739e-4,-6.05543e-4,0.01133,-6.29927e-4,5.64771e-4,B. decurrens,379,10-4-11,2011-2666-1,26C,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,-89.9022222,40.4925,4.494366810369465,1.7090556653626248,23
Boltonia_380,0.0128619,1.97424e-4,7.91936e-4,0.00264424,0.00544002,-8.20031e-4,1.43061e-6,0.00894474,-0.00121089,0.00164759,B. decurrens,380,10-1-11,2011-2620-1,6A,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_381,0.0120128,1.73263e-4,0.00176536,0.00205235,0.00401383,-0.00150602,-0.00151639,0.0105231,-4.34961e-4,0.0012403,B. decurrens,381,8-6-11,2011-2620-1,10A,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_382,0.0169502,-0.00177081,0.0020101,-0.00531535,-0.00561243,4.59925e-4,-3.72846e-4,0.0082586,-8.1376e-4,-6.35408e-5,B. decurrens,382,3-4-7,2011-2638-1,4B,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_383,0.0175791,-0.00198151,0.00131791,-0.0117743,-0.0156313,0.00241106,-0.00363136,0.0279754,2.30286e-4,-2.69085e-5,B. decurrens,383,6-2-10,2011-2618-1,24B,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_384,0.017656,-9.95613e-4,0.00269699,-0.00840561,-0.0103301,0.00199328,-0.00210242,0.0130092,-7.80991e-4,-0.00176994,B. decurrens,384,4-4-10,2011-2598-1,S25D,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_385,0.0152562,-8.47794e-4,0.00153928,-0.00305055,-0.00200305,3.66659e-4,-0.00232272,0.00906786,-2.60252e-4,7.17481e-4,B. decurrens,385,10-2-5,2011-2638-1,3A,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_386,0.0192871,-0.00161354,0.0011599,-0.0142537,-0.0198102,0.0027691,-0.00522286,0.0477028,6.11656e-4,-8.1971e-4,B. decurrens,386,5-4-9,2011-2623-1,1B,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,-89.55849691836283,41.34414603458205,4.494366810369465,1.7090556653626248,23
Boltonia_387,0.0157779,-7.36962e-4,0.00208259,-0.00442571,-0.00551656,7.59109e-4,-6.67943e-4,0.00511508,7.04046e-4,-1.41182e-4,B. decurrens,387,4-6-11,2011-2659-1,12B,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_388,0.0208812,-0.00278417,1.91603e-4,-0.021488,-0.0324468,0.00537803,0.0152992,-0.129389,-0.00146152,6.98566e-5,B. decurrens,388,9-6-2,2011-2664-1,14,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_389,0.0173298,-0.00217983,0.00151568,-0.0110196,-0.0151836,0.00117725,-0.00325898,0.0287595,6.20526e-7,0.0010415000000000001,B. decurrens,389,7-6-11,2011-2618-1,5A,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_390,0.0212586,-0.00374526,-6.90225e-5,-0.0226897,-0.0347917,0.00615788,0.015113,-0.134815,-9.84145e-4,-0.00108082,B. decurrens,390,3-2-8,2011-2664-1,8,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_392,0.0140619,-9.45085e-4,0.001833,-0.00220894,-0.00204769,7.81283e-4,-0.00129989,0.00445917,2.6268e-4,8.67658e-4,B. decurrens,392,10-2-6,2011-2638-1,3A,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_393,0.0189416,-0.00265811,0.00224685,-0.0147038,-0.0194228,0.00335541,-0.00559851,0.0466959,0.00196167,-0.00205334,B. decurrens,393,2-1-10,2011-2650-1,15B,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,-89.4583333,40.8852777,4.494366810369465,1.7090556653626248,23
Boltonia_394,0.0196466,-0.00236954,-9.01252e-4,-0.0184836,-0.0285342,0.00508502,0.0135587,-0.119478,-6.77251e-4,7.22787e-4,B. decurrens,394,10-4-9,2011-2664-1,26,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_395,0.0196776,-0.00213379,0.00135221,-0.0149694,-0.0213836,0.00243639,-0.0055981,0.0487892,0.00168588,-5.31384e-4,B. decurrens,395,6-1-9,2011-2629-1,7C,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,-89.4311111,41.045,4.494366810369465,1.7090556653626248,23
Boltonia_396,-0.00548052,0.00285175,0.00289018,0.0604404,0.0797069,-0.0118111,-0.00240421,-0.00789709,-0.00119681,0.0203261,B. decurrens,396,3-5-2,2011-2599-1,3,Illinois,Saint Clair,38.6494444,-90.1161111,38.651507278988504,-90.10298738781108,-90.1161111,38.6494444,4.494366810369465,1.7090556653626248,23
Boltonia_397,0.0202667,-0.00316326,-7.3295e-5,-0.0212353,-0.033051,0.00567206,0.0155429,-0.131773,-4.35824e-4,3.03971e-4,B. decurrens,397,9-5-1,2011-2664-1,11,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_398,0.0151983,-0.00136504,0.00109195,-0.00501297,-0.0063703,6.74316e-4,-8.11947e-5,0.00640515,-0.0011803,1.8106e-4,B. decurrens,398,2-2-4,2011-2675-1,3C,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,-90.4275,40.0672223,4.494366810369465,1.7090556653626248,23
Boltonia_399,0.0181178,-0.00192639,0.00147946,-0.0130741,-0.0187412,0.00351682,-0.00479805,0.0396534,-2.40873e-4,1.20199e-4,B. decurrens,399,7-4-1,2011-2629-1,15A,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,-89.4311111,41.045,4.494366810369465,1.7090556653626248,23
Boltonia_400,0.0185611,-0.00147326,3.65194e-4,-0.0172263,-0.0258955,0.00350026,0.0133744,-0.102682,-4.68573e-4,5.1871e-4,B. decurrens,400,4-1-9,2011-2664-1,1,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_401,0.0171523,-0.00230219,0.00111421,-0.0105801,-0.0152746,0.00223796,-0.00341602,0.0251086,-6.95776e-4,2.64723e-4,B. decurrens,401,4-5-7,2011-2618-1,25A,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,-89.5519444,40.7222223,4.494366810369465,1.7090556653626248,23
Boltonia_402,0.0149406,-5.31847e-4,0.00357075,-0.00366652,-0.00561727,2.71195e-5,4.06325e-5,0.00827245,5.33754e-4,0.00107638,B. decurrens,402,2-3-7,2011-2666-1,11B,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,-89.9022222,40.4925,4.494366810369465,1.7090556653626248,23
Boltonia_403,0.0152555,-0.00153941,0.00264493,-0.00488423,-0.00596888,1.99927e-4,0.00119729,0.00963051,-2.82059e-4,-7.10144e-4,B. decurrens,403,4-5-10,2011-2659-1,15A,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_404,0.0157561,-0.00113155,8.53379e-4,-0.00831831,-0.0122094,0.00188534,-0.00222626,0.0214025,-3.37629e-4,2.10565e-4,B. decurrens,404,10-3-4,2011-2661-1,12A,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,-89.54394792156027,40.69584983597212,4.494366810369465,1.7090556653626248,23
Boltonia_405,0.0161289,-9.04189e-4,9.16632e-4,-0.00249098,-0.00175973,-3.26881e-4,-9.59789e-4,0.0102079,-0.00126634,-8.64078e-4,B. decurrens,405,3-1-7,2011-2638-1,26C,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_406,-0.130727,0.096066,0.0298863,-0.0373254,0.00238542,0.0160352,-0.00660124,0.00123322,-0.00358596,-5.54072e-4,B. decurrens,406,3-3-12,2011-2636-1,4,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_408,0.019976,-0.00346001,2.99595e-5,-0.0207128,-0.0310807,0.00561029,0.0146289,-0.122071,-0.00117595,3.09652e-4,B. decurrens,408,13-1-9,2011-2664-1,13,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_409,0.0157546,-0.00100059,8.12561e-4,-0.00803603,-0.0114125,0.00231602,-0.0025251,0.0211053,-3.42247e-4,-8.17108e-4,B. decurrens,409,11-6-4,2011-2661-1,8A,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,-89.54394792156027,40.69584983597212,4.494366810369465,1.7090556653626248,23
Boltonia_411,0.014327,-9.62166e-4,0.00191433,-0.00343096,-0.00369775,0.00180674,-0.00226247,0.00893621,1.06182e-4,3.55225e-5,B. decurrens,411,4-1-6,2011-2666-1,13C,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,-89.9022222,40.4925,4.494366810369465,1.7090556653626248,23
Boltonia_412,0.0160201,-0.00113354,0.0010258,-0.00510642,-0.00794056,3.85992e-4,1.71831e-4,0.00431742,-0.00154272,7.97264e-4,B. decurrens,412,5-3-11,2011-2659-1,5A,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_413,0.018136,-0.00147866,0.001346,-0.0130797,-0.0180271,0.00368653,-0.00484472,0.0434586,7.6662e-4,-0.00107708,B. decurrens,413,9-3-7,2011-2629-1,30A,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,-89.4311111,41.045,4.494366810369465,1.7090556653626248,23
Boltonia_415,0.0189427,-0.0019717,0.00058846600000000005,-0.0138615,-0.0194687,0.00221569,-0.00475776,0.0433909,7.44598e-4,-3.13092e-4,B. decurrens,415,2-2-8,2011-2629-1,2B,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,-89.4311111,41.045,4.494366810369465,1.7090556653626248,23
Boltonia_417,0.014612,2.53552e-5,0.00210558,-0.00444806,-0.00679026,0.00184151,-5.5008e-4,0.00470656,6.59937e-4,0.00119789,B. decurrens,417,3-3-2,2011-2636-1,26,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_418,-0.0025079,0.00241104,2.05772e-4,0.058756,0.0960921,-0.0188356,-0.00372919,-0.0135353,0.00450773,-0.0352951,B. decurrens,418,4-3-12,2011-2635-1,31,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_419,-0.148888,0.101064,0.0389018,-0.0522618,0.0043511,0.00905491,0.00177278,0.00309742,0.0118116,-0.00639827,B. decurrens,419,6-6-5,2011-2636-1,10,Illinois,Cass,40.010555600000004,-90.4458333,40.0178975293398,-90.42445029519196,-90.4458333,40.010555600000004,4.494366810369465,1.7090556653626248,23
Boltonia_420,0.0158124,-2.82503e-4,0.00141468,-0.00643964,-0.00791772,9.22086e-4,-0.00141185,0.00757795,-5.93938e-4,-6.71237e-4,B. decurrens,420,4-6-7,2011-2659-1,14A,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_421,0.0160819,-9.78418e-4,0.00150363,-0.00613178,-0.00774022,8.7248e-4,-0.00189949,0.00934928,-8.4499e-4,0.0011205,B. decurrens,421,4-1-2,2011-2675-1,16A,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,-90.4275,40.0672223,4.494366810369465,1.7090556653626248,23
Boltonia_422,-9.30585e-4,0.00395415,0.00129331,0.0713407,0.122015,-0.0220423,-0.00370851,-0.0194774,0.0103389,-0.050515,B. decurrens,422,12-5-9,2011-2635-1,13,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_423,-3.80086e-4,0.00298897,0.00119785,0.0702333,0.123811,-0.022935,-0.00444194,-0.0241242,0.00928743,-0.0519568,B. decurrens,423,3-2-11,2011-2635-1,28,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,-90.22302347588696,38.86501904919102,4.494366810369465,1.7090556653626248,23
Boltonia_424,0.0180924,-7.98922e-5,0.00265725,-0.00921936,-0.0127453,0.00199333,-0.0018487,0.0147204,-8.11519e-4,-7.33359e-4,B. decurrens,424,8-6-3,2011-2598-1,L1B,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_425,0.0127813,2.43625e-4,9.62694e-4,0.00515741,0.00827791,-0.00123301,-0.00151972,0.00862995,-7.58437e-4,2.75101e-4,B. decurrens,425,11-6-8,2011-2620-1,20B,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_426,0.0162108,-0.00201395,0.00116772,-0.00871338,-0.0120151,0.00134482,-0.00328466,0.0286992,5.62657e-4,6.71932e-5,B. decurrens,426,7-1-12,2011-2661-1,18B,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,-89.54394792156027,40.69584983597212,4.494366810369465,1.7090556653626248,23
Boltonia_427,0.0200712,-0.00246842,-9.05712e-5,-0.0191394,-0.0296334,0.00564234,0.0144355,-0.123539,-0.00115659,-5.4984e-4,B. decurrens,427,10-4-8,2011-2664-1,26,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_428,0.0159704,9.69756e-5,0.00257574,-0.00442844,-0.00550467,3.05744e-4,6.21494e-4,0.0060712,-5.83366e-4,-5.05384e-4,B. decurrens,428,8-2-11,2011-2659-1,3C,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,-90.429571958886,40.07116308939078,4.494366810369465,1.7090556653626248,23
Boltonia_429,0.0122537,-5.63067e-4,0.0017268,0.00355827,0.00540101,-0.00149953,8.15295e-4,0.00442708,-0.00182533,6.88604e-4,B. decurrens,429,6-5-9,2011-2620-1,19A,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_430,0.0178087,1.33066e-4,0.00343965,-0.00840088,-0.011951,0.00218496,-0.00190541,0.0124662,-5.53663e-4,-0.00159961,B. decurrens,430,9-3-10,2011-2598-1,L3B,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_431,0.0193839,-0.00198452,-3.83922e-4,-0.01626,-0.0266098,0.00526142,0.0134654,-0.107751,-9.14336e-4,7.12199e-4,B. decurrens,431,2-6-6,2011-2613-1,6A,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_432,0.01855,-0.00177036,-9.16062e-4,-0.0180713,-0.0281858,0.00417796,0.012513700000000001,-0.103008,9.58395e-5,-1.04416e-4,B. decurrens,432,4-2-6,2011-2664-1,9,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_433,0.0131547,-9.48677e-4,0.00283077,0.00349162,0.00664391,7.81212e-4,-3.23545e-4,0.00544763,-6.85751e-4,0.00182884,B. decurrens,433,11-6-9,2011-2620-1,20B,Illinois,Morgan,39.8672223,-90.5533333,39.87546015928839,-90.55308508241012,-90.5533333,39.8672223,4.494366810369465,1.7090556653626248,23
Boltonia_434,0.0210481,-0.00266553,-1.52419e-4,-0.022152,-0.0345057,0.00613741,0.0157629,-0.134386,-9.43347e-4,0.00105688,B. decurrens,434,2-3-1,2011-2664-1,12,Illinois,Fulton,40.2047222,-90.1994444,40.207444479612775,-90.1871999885973,-90.1994444,40.2047222,4.494366810369465,1.7090556653626248,23
Boltonia_435,0.0180772,6.42928e-4,0.00646336,-0.00808018,-0.0125132,8.42733e-4,-0.00134084,0.0136719,-0.00104048,-8.01546e-6,B. decurrens,435,3-6-6,2011-2598-1,S8A,Illinois,Jersey,NA,NA,38.961398423802066,-90.51481032460988,-90.51481032460988,38.961398423802066,4.494366810369465,1.7090556653626248,23
Boltonia_436,0.016538,-4.14124e-4,0.00148134,-0.00421576,-0.00312444,-1.0941e-4,-0.00130397,0.0121252,-0.00100579,-0.00101876,B. decurrens,436,12-5-4,2011-2638-1,17A,Illinois,Scott,39.7852777,-90.5902777,39.786569766256626,-90.58910563509704,-90.5902777,39.7852777,4.494366810369465,1.7090556653626248,23
Boltonia_437,0.0168723,-9.73954e-4,0.00126602,-0.00841008,-0.0105252,0.0013435,-0.00389462,0.0294444,3.91238e-4,9.7377e-5,B. decurrens,437,1-6-7,2011-2661-1,5A,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,-89.54394792156027,40.69584983597212,4.494366810369465,1.7090556653626248,23
Boltonia_438,0.0153388,1.26164e-5,9.60059e-4,-0.00551768,-0.0062731,0.00125839,-0.00160608,0.00755176,-0.00104654,2.4644e-4,B. decurrens,438,3-1-2,2011-2675-1,15B,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,-90.4275,40.0672223,4.494366810369465,1.7090556653626248,23
